,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,MoransI_Sc,MoransI_My,MoransI_Ept,MoransI_PEL,MoransI_LM,MoransI_Ml,MoransI_IO
PTCD1,613,False,False,613,0.015155903,98.52061009749976,628.0,0.006413304631246502,-0.00262210056807547,-0.007510955962783384,-0.011261273042027294,-0.02318910864822413,-0.0219326402949598,-0.0005301044893208428
PTCD2,1208,False,False,1208,0.03060141,97.08466068153297,1268.0,-0.00011959977424932778,-0.006979444175043277,-0.0038015473757180996,-0.016718557412475667,-0.008208642130139145,-0.021545163357627975,-0.03015732166632755
PTCD3,438,False,False,438,0.010739454,98.9429481610194,445.0,0.003330977905305164,-0.002768676712567876,-0.00960314206620724,-0.005993457049601941,-2.0,-3.462331280561961e-05,-0.01791782440136451
PTCH1,1858,False,False,1858,0.050125495,95.51597644560286,2077.0,0.13548245193465772,0.002232652271237467,0.12362991791520363,-0.011528111384512022,-0.006622632644053416,-0.022153758047894406,0.010215289891243214
PTCH2,248,False,False,248,0.006323004,99.4014866299836,262.0,0.015030166407860146,-2.0,0.007509612869025819,-0.003771734580677754,-0.008243065072387635,-0.00024548759465757,-0.006674549864111652
PTCHD1,77,False,False,77,0.0019065547,99.81417125205135,79.0,0.0035876366063947677,0.000176379143736207,-2.0,-0.0019304308471701993,-0.004446570488370277,-0.017755366693396987,-0.0217602983723316
PTCHD2,9,False,False,9,0.00021720244,99.97827975673329,9.0,-0.0002546944950717832,-0.0006459195029478891,-2.0,-2.0,-2.0,-2.0,-2.0
PTCHD4,82,False,False,82,0.0020513562,99.80210445023651,85.0,0.002352172937586646,-0.00015185419499861777,-0.0031358795201115335,-2.0,-2.0,-0.020015344742384863,-2.0
PTCRA,5,False,False,5,0.00012066802,99.98793319818515,5.0,-2.0,-0.0023181889999335657,-2.0,-2.0,-2.0,-2.0,-2.0
PTDSS1,1460,False,False,1460,0.036658943,96.47649387006467,1519.0,0.004492806662033995,-0.004187224228159071,-0.009636512935996223,0.040979681494581977,-0.0261987468063828,0.036182454617369623,-0.0015897102962123535
PTDSS2,2124,False,False,2124,0.055024616,94.874022589053,2280.0,0.002513704769791418,0.004931034814539313,-0.00819322478602438,-0.011304037411607223,0.005607041958814713,-0.02162325188991207,-0.008791012677279293
PTEN,1577,False,False,1577,0.03977218,96.19413070759725,1648.0,0.0020390859131661806,-0.006467799502056303,0.0032382372024189064,-0.0030101481839573565,-0.008075158665186264,-0.005204987634758084,0.002815580498938701
PTER,515,False,False,515,0.012959745,98.75711941307075,537.0,-0.0014440439561200736,0.001705410887841751,-0.003961014393048514,-2.0,-0.001014098587300085,0.0028067178201147186,-0.01607183711909488
PTGDR,17,False,False,17,0.00041027126,99.95897287382952,17.0,-0.0003515974205020227,-2.0,-2.0,-0.004920957675772076,-2.0,-2.0,-2.0
PTGDR2,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTGDS,35,False,False,35,0.00091707695,99.91553238729607,38.0,-0.00012633744812318184,-2.0,-0.0024184412869478816,-2.0,-2.0,-0.010552555240308183,0.0011020898334559515
PTGER1,65,False,False,65,0.0015928178,99.84313157640699,66.0,-0.003521207904460299,-4.907304854650748e-06,-0.0025119091816849294,-0.0036715956165686418,-2.0,-2.0,-2.0
PTGER2,11,False,False,11,0.00028960325,99.97345303600733,12.0,-0.0007389002344434941,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTGER3,154,False,False,154,0.003837243,99.6283425041027,159.0,0.004392360994067867,0.014607813842327169,-0.005537215327985659,-0.007466120220420391,-2.0,-2.0,-2.0
PTGER4,75,False,False,75,0.0018341539,99.8189979727773,76.0,0.0007899617998955007,-0.0006497918456785288,-0.0031116487753779687,-2.0,-0.007023050275225337,-2.0,-0.019676097573865334
PTGES,422,False,False,422,0.010498118,98.98156192682691,435.0,0.008881439506495463,0.002479613743885305,-0.001627504393711912,-0.0005329015482999097,-0.0119036999986849,-2.0,-0.024259381287311144
PTGES2,812,False,False,812,0.020320494,98.04035138526885,842.0,0.0018664016720335696,0.0027499930566301325,0.012844201081236429,-0.008232358528995638,-0.004882964498617292,-0.011623308752309386,-0.006561462589821596
PTGES3,3856,False,False,3856,0.100202724,90.69408244039,4152.0,-0.0034343375837204257,0.0005832887830019301,-0.013671852922604321,0.025881159879315326,-0.026766257787449864,0.010850588421742571,-0.051541793275094276
PTGES3L,320,False,False,320,0.008108891,99.2277246838498,336.0,-0.0016059349440472586,0.00027623972660241583,-0.0016652055566160377,0.011807264928209955,-0.01029030139515538,0.0025012233774331987,-0.010709308938161523
PTGFR,117,False,False,117,0.0029442997,99.71763683753258,122.0,0.009481572491873836,-4.4701108988902995e-06,-2.0,-2.0,-0.016668902557525362,-2.0,-2.0
PTGFRN,1997,False,False,1997,0.051814847,95.18051935515011,2147.0,0.02469367153561201,-2.564071671786774e-05,0.02074442774997258,0.00014092974171330024,0.007308894380218048,-0.021265375007822884,-0.022104693841740977
PTGIR,22,False,False,22,0.00053093926,99.94690607201467,22.0,-0.0005308849232325923,-2.0,-2.0,-2.0,-2.0,-2.0,-0.009523477137511753
PTGIS,486,False,False,486,0.012042669,98.82710686359687,499.0,-0.0016071090311472484,0.003758178788159988,-2.0,0.0004896635013422853,-0.01530457083768103,-0.019518292313138952,0.0022056335869675347
PTGR1,1182,False,False,1182,0.029563664,97.14740805097017,1225.0,0.00198819643264398,-0.003681341235940944,-0.011187252900826145,-0.017766676366796998,-0.010785961140584268,0.05973156788417549,-0.007735524075589346
PTGR2,647,False,False,647,0.016362583,98.4385558451588,678.0,-0.0020684468222867173,0.00044980008300398426,-0.0007492450208401751,-0.012047077548720081,-0.006607509540678799,-2.0,-2.0
PTGS1,290,False,False,290,0.0073124818,99.30012549473888,303.0,0.022802435237232403,-0.0014154615238695116,-2.0,-2.0,-0.006067081517244273,-0.005327575779604436,-2.0
PTGS2,5,False,False,5,0.00012066802,99.98793319818515,5.0,-0.00024529443799091894,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTGS2OS2,61,False,False,61,0.001520417,99.85278501785886,63.0,-0.00032602952507561827,-2.0,-0.00043631334621883807,-2.0,-2.0,-0.02015165779602737,-2.0
PTH1R,4370,False,False,4370,0.12066802,89.45361521382374,5000.0,0.04918052706287494,0.00783182482819806,0.00743098571638839,0.021115753639522915,0.010244836436264634,-0.028758347588480667,0.018946854984571753
PTH2R,20,False,False,20,0.00048267207,99.95173279274061,20.0,0.04160479418093733,-2.0,-2.0,-2.0,-2.0,-2.0,-0.003623918849374934
PTHLH,109,False,False,109,0.0027270971,99.73694372043633,113.0,0.019845593476497315,0.004102262651851267,0.017843000340180916,-0.0008051500055379573,-2.0,-2.0,-2.0
PTK2,2479,False,False,2479,0.06383338,94.01727966019887,2645.0,-0.0035486438178459136,0.012086784279602306,0.009758280602159938,-0.007762912716376019,0.003171697042054812,-0.044141440307214286,0.03217997099259047
PTK2B,101,False,False,101,0.0024857612,99.75625060334009,103.0,0.023367064194156344,-0.0008974232422537886,0.0005226161174335059,-2.0,-2.0,-2.0,-2.0
PTK7,1949,False,False,1949,0.048991214,95.29636065257264,2030.0,0.006630675036251849,0.0005935888013165665,-0.0020023188140839703,-0.01607428576698396,0.03301994064107623,-0.030465567747710847,-0.005624944899805023
PTMA,8354,False,False,8354,0.23716092,79.83878752775364,9827.0,0.014889418964938301,-0.0028769162657592867,0.008839295295168003,0.03632824920473817,-0.016957949719545787,0.014835806299504262,-0.03028065739106847
PTMS,5444,False,False,5444,0.14513949,86.86166618399459,6014.0,0.002953078958927292,-0.005870301314033821,-0.01205512959201183,-0.009371522958858436,0.04901268084240924,-0.016751677991856718,-0.009245595940094699
PTN,13002,False,False,13002,0.47007433,68.62148856067188,19478.0,0.15512776399809652,0.02542079406041803,-0.002312107732815746,0.029817792371533293,-0.00029617857812490556,-0.011637036523773778,0.05168727902560421
PTOV1,12806,False,False,12806,0.39424655,69.09450719181388,16336.0,0.014263901647031523,-0.003011790199411045,0.00564023179595908,-0.0012020959080160077,-0.0016182013367324274,-0.04151130588860287,-0.024286504304365058
PTP4A1,475,False,False,475,0.01165653,98.85365382758954,483.0,-0.0020830624604368697,0.003958699199452669,0.005928683893889112,-0.008439979181141376,-0.014983170915529873,-0.03206435784334675,-0.026297896179827855
PTP4A2,10232,False,False,10232,0.30258712,75.30649676609711,12538.0,0.010015097741169182,0.01543436827791659,-0.02022033102070104,0.004732171866834265,-0.025552664518215844,0.007599689482736903,-0.006890845460108739
PTP4A3,1610,False,False,1610,0.041823536,96.11448981561927,1733.0,-0.0017406880693445902,-0.0008672921243225822,-0.002986148151333866,-0.034773884929047066,-0.009658313693883216,-0.03134227949749921,-0.01760830549847435
PTPDC1,528,False,False,528,0.012887345,98.72574572835215,534.0,0.0015714088424158006,-0.005237562144799293,0.005250851253512733,-2.0,-0.016667466787610573,-0.011849862837192623,-2.0
PTPMT1,2289,False,False,2289,0.05951347,94.47581812916305,2466.0,0.005506336448507085,0.019516563410771928,0.0033551824297668683,0.012668456637967234,-0.016024782153939977,-0.011663178319665263,-0.012706209360946387
PTPN1,2199,False,False,2199,0.05591756,94.69302056183028,2317.0,-0.006563733552812282,-0.0034762272959293545,-0.01142299699090384,0.0020567165723087105,-0.024791479498760677,-0.010731788508956168,-0.04360179570637159
PTPN11,3256,False,False,3256,0.08420214,92.14209865817163,3489.0,0.0021084083985865045,-0.00615555420279037,-0.0016070762973720864,-0.014175894999637197,0.0038093001487831306,-0.01262253948161323,-0.02705168239106068
PTPN12,1945,False,False,1945,0.04935322,95.30601409402452,2045.0,-0.0007076374358208324,0.0015773016098051716,0.004998248151956461,-0.0007192034701244645,-0.035881695083967616,-0.028246080132360962,-0.01240637018784254
PTPN13,764,False,False,764,0.018920746,98.15619268269138,784.0,0.0035134534689226483,0.005064775594219845,0.011578935938546045,0.007705437474824286,-0.0048439167406415535,-0.03096179909731592,-0.022185363174763748
PTPN14,863,False,False,863,0.021551307,97.9172700067574,893.0,0.007667536149441939,-0.007780483774971937,-0.008953334349453742,0.0013478860274337646,-0.0039914149300867485,-0.03351786998042071,-0.01861873820624917
PTPN18,259,False,False,259,0.006347138,99.37493966599092,263.0,-0.0021082882907242336,-0.003576750577624944,0.0002806777493555744,-0.008469411959347964,-0.0019853695134795365,-2.0,-0.027406024356299047
PTPN2,2134,False,False,2134,0.054735012,94.8498889854233,2268.0,0.005810123169208822,0.0013786753737030602,0.011956162975570974,-0.020871033485962108,0.02897721186217159,0.01841690102629706,0.019295260501802514
PTPN20,8,False,False,8,0.00021720244,99.98069311709624,9.0,-0.0006135535376791928,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTPN21,456,False,False,456,0.011294526,98.89950767448596,468.0,0.012062838261034967,-0.00039570399397512537,0.0016054088754340113,-0.0028902490547151665,-0.0005252390361202573,-2.0,-0.024628045171440342
PTPN22,12,False,False,12,0.00028960325,99.97103967564436,12.0,-2.0,-2.0,-0.0006960745277012719,-2.0,-2.0,-2.0,-2.0
PTPN23,1350,False,False,1350,0.033714645,96.74196350999131,1397.0,-0.0023784158736174007,0.0013980397783045898,0.005591874739208308,-0.0030003856342201455,0.008990577131020819,0.11486346623968689,-0.025188474400032648
PTPN3,180,False,False,180,0.0044405833,99.56559513466551,184.0,0.0007857285814935951,-0.00319177812296477,-0.008897050693707225,-0.007380614969892197,-0.006553955360297854,0.001188220136632459,-2.0
PTPN4,631,False,False,631,0.015855778,98.47716961096631,657.0,-0.0008930704526366912,-0.001148143919025362,-0.009155919176618949,0.011921872273420824,-0.011466126284103319,0.02335391152292377,-0.021512730054235363
PTPN5,3,False,False,3,7.240081e-05,99.99275991891109,3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTPN6,436,False,False,436,0.010739454,98.94777488174535,445.0,0.0005798986645620107,-0.008767446598541444,0.0158813629991366,-0.005065806468198142,-2.0,-2.0,-2.0
PTPN7,379,False,False,379,0.009725843,99.0853364224346,403.0,-0.0017498468327857913,0.005408775050585784,0.000416815752119165,0.012446768653042305,-2.0,-2.0,-2.0
PTPN9,1305,False,False,1305,0.032628633,96.85056472632493,1352.0,0.002613485222726031,-0.001264211556127701,0.011275948400244134,-0.003760891983736188,0.0031802690951194183,0.030595032813338585,0.03779514552654023
PTPRA,3651,False,False,3651,0.09590694,91.18882131479873,3974.0,0.002469654519899676,-0.007444418567219799,-0.01258445655484748,-0.021057502005708852,-0.03956620915057744,-0.025980518325710956,0.0070382369541641164
PTPRB,325,False,False,325,0.008133024,99.21565788203495,337.0,0.0036168898654833073,-0.002576498554485105,0.0023713025328494356,-2.0,-2.0,-2.0,-2.0
PTPRC,107,False,False,107,0.0026305628,99.74177044116227,109.0,0.0005068895284129231,0.0002983354869842769,-2.0,-2.0,-2.0,-0.005945338881625303,-0.0015490016241671582
PTPRCAP,112,False,False,112,0.0027512307,99.72970363934742,114.0,-0.0017372463792942425,0.019478403212999214,-2.0,-0.001174819692681029,-2.0,-2.0,-2.0
PTPRD,7711,False,False,7711,0.22994497,81.39057824114296,9528.0,0.06624399605588029,0.010736305327137433,0.027220351975382237,0.06925148610332292,0.006868016854084778,-0.005222139135547947,-0.0011807625735113568
PTPRE,250,False,False,250,0.006298871,99.39665990925765,261.0,-0.0023719444472911355,-0.002368298757202842,-0.007511327457811916,-2.0,-2.0,-2.0,-0.028231526998621158
PTPRF,5014,False,False,5014,0.14178492,87.89941114007144,5875.0,0.007596058124822804,0.0033496533083242795,0.003241333598439639,0.011748433632186708,-0.025395694786665483,-0.014724638195605023,0.07878765641556276
PTPRG,1923,False,False,1923,0.049087748,95.35910802200985,2034.0,0.01048345986289412,-0.0017951475281287243,0.007818375755441384,0.021447194559212863,-0.012213150577417592,-0.02340207727218071,-0.010426532822590076
PTPRH,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTPRJ,201,False,False,201,0.0049473885,99.51491456704315,205.0,0.001695414457685282,-0.002738049869014592,-0.005408626088998732,0.0006836848752364036,-2.0,-2.0,-2.0
PTPRK,1556,False,False,1556,0.03991698,96.24481127521962,1654.0,0.006822156278757307,0.010565382513181043,-0.005136354870825668,-0.0065044987691659974,0.04883266045296089,-0.04154681840952159,0.07052937882064537
PTPRM,645,False,False,645,0.016386718,98.44338256588475,679.0,0.000788923633478136,0.0026273143124437444,-0.0058939467570819845,-0.008020489744966946,-0.010614370939680135,0.013758410481650182,0.006432274814771597
PTPRN,6,False,False,6,0.00014480163,99.98551983782218,6.0,-0.00036772773732831883,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTPRN2,167,False,False,167,0.0041027125,99.59696881938412,170.0,-0.00043465714830172905,-0.0024792254472133478,-0.002688085902378371,-0.0049125789759401845,-2.0,-0.018263779217987344,0.015798805954192953
PTPRO,42,False,False,42,0.0010377449,99.89863886475528,43.0,-0.0022930506395364173,-2.0,-0.0024598905241643406,-2.0,-2.0,-2.0,-0.016100372336125306
PTPRQ,45,False,False,45,0.0011342794,99.89139878366638,47.0,0.01650395978908924,-0.0008830043422420847,-2.0,-2.0,-2.0,-2.0,-2.0
PTPRR,40,False,False,40,0.00096534414,99.90346558548123,40.0,0.028794079453975968,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
PTPRS,5699,False,False,5699,0.15327251,86.2462592914374,6351.0,0.0050612217406997085,-0.002996154336200096,-0.00023790804924413614,-0.012549954324635742,0.0075299396845090035,-0.05612013057985885,-0.030704095529732457
PTPRT,166,False,False,166,0.0041027125,99.59938217974708,170.0,-0.0013965756607286978,-0.005281000374275682,-0.0005163924163245033,-2.0,-2.0,-0.009103377144817501,-0.003119820036651161
PTPRU,732,False,False,732,0.01935515,98.2334202143064,802.0,0.005108338882645168,-0.0003080848004142686,-0.007039466451155514,-0.006722990140450468,-0.018020074421261825,-0.010808605510489573,-0.021530905580774234
PTPRV,237,False,False,237,0.005912733,99.42803359397625,245.0,0.03199941629352834,0.0001330434573042088,5.434045818446069e-05,-0.004920957675772076,-2.0,-2.0,-2.0
PTPRZ1,333,False,False,333,0.008326094,99.19635099913118,345.0,0.0045589921823453936,0.0008437430660348139,0.02105870264710738,-2.0,-0.0020683810023663105,-0.0031803553025459607,-0.02179576809346829
PTRF,2460,False,False,2460,0.06409885,94.06313350709527,2656.0,0.03438509929644855,0.0023674897132142116,0.014525438900958572,-0.019827453476847955,-0.006817599724329317,-0.023338597697828048,-0.027099345738310087
PTRH1,194,False,False,194,0.0047784536,99.53180808958393,198.0,-0.005538973783598183,0.001967582507001719,4.355112810216487e-05,-2.0,-0.013345399240394342,-2.0,-0.029962416120185683
PTRH2,3158,False,False,3158,0.08311613,92.37860797374265,3444.0,-0.0017562850522049262,-0.00691592792811281,0.001487276042166981,-0.006761268928663906,-0.03291243658361996,-0.04255488526044273,0.047237979017410885
PTRHD1,321,False,False,321,0.007915822,99.22531132348682,328.0,-0.0034501743290467294,-0.006600656237091148,0.0019140981465778802,-0.009175630819219774,-0.0012261988435545176,-2.0,-0.031014012682382103
PTS,1253,False,False,1253,0.031639155,96.97605946519934,1311.0,-0.004420225909916112,0.00541917387191753,-0.008513468329865454,-0.009846332095777599,-0.01776546805759184,-0.013861990417624544,-0.00982252998510713
PTTG1,4099,False,False,4099,0.10881842,90.10763587218844,4509.0,0.00686852409943401,-0.00047676288546171907,0.00012812780927208174,-0.013064719373388588,-0.015117868104950945,-0.04406370861903684,-0.011742513313215986
PTTG1IP,2021,False,False,2021,0.050801236,95.12259870643885,2105.0,0.0017735189610652465,-0.01069154746817468,-0.004847371882241456,-0.01475976816346919,-0.008137388262843976,-0.037648109787546645,-0.005798856115791681
PTX3,811,False,False,811,0.02048943,98.04276474563181,849.0,0.009882101917542706,0.013537535338058833,-0.004717510023940304,-0.014812990374322283,-0.017919157868095958,-0.020892917423603302,-0.007348114378145592
