,n_cells,mt,ERCC,n_cells_by_counts,mean_counts,pct_dropout_by_counts,total_counts,imp_sumup,imp_sumup_norm,imp_sumup_Sc,imp_sumup_norm_Sc,imp_sumup_My,imp_sumup_norm_My,imp_sumup_Ept,imp_sumup_norm_Ept
NSG2,203,False,False,203,0.004923255,99.5100878463172,204.0,0.0060449913,0.0066644005,0.08939613,0.00572549,0.24625976,0.022622671,1.4759815,0.022339702
NSL1,1400,False,False,1400,0.035597064,96.62129549184284,1475.0,0.079062365,0.08716361,1.0405627,0.066644184,0.22069043,0.020273741,5.705563,0.08635648
NSMAF,1520,False,False,1520,0.03817936,96.33169224828652,1582.0,0.031096023,0.034282327,0.43584204,0.027914066,0.6626432,0.06087377,3.979579,0.060232874
NSMCE1,4284,False,False,4284,0.11432088,89.6611642050391,4737.0,0.1264902,0.13945122,2.4746354,0.15849121,3.2115397,0.29502833,7.688062,0.11636259
NSMCE2,2901,False,False,2901,0.07520031,92.99884158702577,3116.0,0.111373335,0.12278538,2.0942948,0.13413183,1.8361402,0.16867715,16.360481,0.24762389
NSMCE4A,3984,False,False,3984,0.10447437,90.38517231392991,4329.0,0.12830067,0.14144719,4.107671,0.2630811,2.204564,0.20252244,12.655063,0.19154055
NSMF,950,False,False,950,0.023457862,97.70730765517908,972.0,0.02405607,0.02652101,1.3242042,0.08481037,0.541685,0.049761932,3.2676034,0.049456775
NSUN2,4674,False,False,4674,0.12737717,88.71995366348104,5278.0,0.21162172,0.23330587,3.3416333,0.21401922,3.102743,0.28503373,12.510986,0.1893599
NSUN3,327,False,False,327,0.00803649,99.21083116130902,333.0,0.008140586,0.0089747235,0.16561274,0.010606883,0.06348786,0.005832317,1.4849877,0.022476016
NSUN4,445,False,False,445,0.0109083885,98.92605463847862,452.0,0.009998116,0.011022588,0.17480186,0.011195411,0.025501056,0.0023426565,1.0439538,0.015800752
NSUN5,827,False,False,827,0.020344628,98.00415097982432,843.0,0.017264236,0.019033244,0.5471248,0.035041314,0.1885845,0.01732433,3.5841808,0.05424833
NSUN6,297,False,False,297,0.007360749,99.2832319721981,305.0,0.004965875,0.005474711,0.021600135,0.0013834087,0.02887486,0.002652591,1.6568419,0.025077112
NSUN7,51,False,False,51,0.0012549474,99.87691862148857,52.0,0.0030094683,0.003317838,0.006833601,0.0004376668,0.002578621,0.0002368852,0.008663161,0.00013112117
NT5C,1576,False,False,1576,0.039337773,96.19654406796023,1630.0,0.052818235,0.058230337,1.0978422,0.07031272,1.2816259,0.11773666,2.347509,0.035530694
NT5C2,2091,False,False,2091,0.05362487,94.95366348103099,2222.0,0.0829056,0.09140065,1.120652,0.0717736,1.7150582,0.15755396,6.5358915,0.098923914
NT5C3,1857,False,False,1857,0.047929335,95.51838980596582,1986.0,0.081457496,0.089804165,0.42349795,0.027123474,1.7918081,0.16460459,4.9258585,0.07455528
NT5C3B,2401,False,False,2401,0.061588958,94.20552176851047,2552.0,0.101581365,0.11199006,1.3392628,0.085774824,0.9345102,0.085848846,3.4435158,0.052119292
NT5DC1,243,False,False,243,0.0058885994,99.41355343179843,244.0,0.0052975887,0.005840414,0.012805246,0.00082012854,0.05436907,0.0049946182,0.83239543,0.012598712
NT5DC2,7072,False,False,7072,0.19750941,82.93271551308041,8184.0,0.216754,0.23896404,5.1647143,0.3307808,3.327832,0.30571154,19.910942,0.30136183
NT5DC3,195,False,False,195,0.004802587,99.52939472922097,199.0,0.005063663,0.005582519,0.03046551,0.0019512029,0.007026437,0.00064548414,0.008547335,0.00012936808
NT5E,221,False,False,221,0.0054541943,99.46664735978376,226.0,0.07170138,0.079048365,0.043968707,0.0028160329,0.03786684,0.0034786398,3.102431,0.04695681
NT5M,1007,False,False,1007,0.024905879,97.56974611448982,1032.0,0.036768153,0.040535662,0.4775724,0.030586744,0.16111253,0.014800615,1.0331529,0.015637275
NTAN1,1926,False,False,1926,0.04848441,95.35186794092094,2009.0,0.06628568,0.07307774,2.3538578,0.15075587,0.6209089,0.057039842,6.5686507,0.09941974
NTF3,582,False,False,582,0.014407761,98.59542426875181,597.0,0.013505828,0.014889724,0.46976072,0.030086432,0.2438122,0.022397825,7.8045692,0.118125975
NTF5,380,False,False,380,0.009556907,99.08292306207163,396.0,0.0074171014,0.008177106,0.102532305,0.006566814,0.019866826,0.0018250674,1.7407976,0.026347823
NTHL1,492,False,False,492,0.012332272,98.81262670141906,511.0,0.010013287,0.011039314,0.31714508,0.020311967,0.065805465,0.006045224,0.7970403,0.0120635955
NTM,1004,False,False,1004,0.02572642,97.57698619557871,1066.0,0.13087268,0.14428276,0.86182183,0.05519649,0.53633314,0.049270283,0.60961336,0.009226796
NTMT1,2088,False,False,2088,0.05345593,94.9609035621199,2215.0,0.09743933,0.107423596,3.2185502,0.2061362,1.8322715,0.16832174,4.7972317,0.07260845
NTN1,654,False,False,654,0.016338449,98.421662322618,677.0,0.12091444,0.13330412,0.19891693,0.012739891,0.26387054,0.024240486,0.3189063,0.0048268028
NTN4,297,False,False,297,0.007384883,99.2832319721981,306.0,0.007202697,0.007940733,0.091789626,0.0058787856,0.004231244,0.00038870354,9.072023,0.13730952
NTN5,9,False,False,9,0.00024133603,99.97827975673329,10.0,0.0022545434,0.0024855586,0.0040800087,0.0002613094,0.0015963487,0.00014664869,0.00885348,0.00013400175
NTNG1,283,False,False,283,0.007071146,99.31701901727966,293.0,0.016742319,0.018457845,0.0483565,0.0030970545,0.011843915,0.0010880422,0.21517737,0.0032568146
NTNG2,36,False,False,36,0.00086880976,99.9131190269331,36.0,0.002770943,0.0030548722,0.002601492,0.00016661591,0.0034600534,0.00031785804,0.09207884,0.0013936583
NTPCR,799,False,False,799,0.019982623,98.07172506998745,828.0,0.023951031,0.02640521,0.31961018,0.020469846,0.2115463,0.019433716,3.4741733,0.052583314
NTRK1,55,False,False,55,0.0013514818,99.86726518003668,56.0,0.0034904755,0.0038481322,0.014529921,0.0009305876,0.042113643,0.003868773,0.008718146,0.00013195342
NTRK2,400,False,False,400,0.0100637125,99.03465585481224,417.0,0.029820453,0.032876056,0.103705846,0.0066419747,0.1420119,0.013045933,0.008803832,0.00013325032
NTRK3,73,False,False,73,0.0018341539,99.82382469350324,76.0,0.003167392,0.0034919437,0.021553356,0.0013804125,0.0023438397,0.00021531702,0.008658714,0.00013105386
NTS,70,False,False,70,0.0017617531,99.83106477459214,73.0,0.0027936173,0.0030798696,0.11252663,0.0072069135,0.0015955205,0.00014657261,0.22160102,0.0033540397
NTSR1,16,False,False,16,0.00041027126,99.96138623419249,17.0,0.0026542416,0.0029262125,0.0055040987,0.00035251712,0.045700695,0.0041982974,0.008229338,0.00012455504
NUAK1,630,False,False,630,0.016097113,98.47958297132928,667.0,0.030486459,0.0336103,0.30431518,0.019490259,0.016115328,0.0014804358,0.05284482,0.00079983217
NUAK2,105,False,False,105,0.0026305628,99.74659716188822,109.0,0.003147111,0.0034695847,0.0033221876,0.0002127738,0.002799917,0.00025721456,0.0228569,0.00034595036
NUB1,1440,False,False,1440,0.03610387,96.52476107732406,1496.0,0.06595358,0.07271162,0.5537445,0.03546528,0.21378213,0.01963911,4.4981503,0.0680817
NUBP1,2171,False,False,2171,0.055603825,94.76059465199343,2304.0,0.06101789,0.06727018,1.3696404,0.08772039,0.54483336,0.050051156,4.4138055,0.06680511
NUBP2,1167,False,False,1167,0.029491264,97.18360845641472,1222.0,0.05253849,0.05792193,0.79350466,0.05082103,0.21570891,0.019816114,3.3991766,0.0514482
NUBPL,363,False,False,363,0.008832899,99.1239501882421,366.0,0.007049136,0.0077714366,0.04050387,0.0025941227,0.006730686,0.0006183149,0.2682044,0.0040594046
NUCB1,2347,False,False,2347,0.0593928,94.33584322811082,2461.0,0.0678468,0.07479882,1.4999127,0.09606385,2.3207796,0.21319859,5.211494,0.07887851
NUCB2,521,False,False,521,0.013104547,98.74263925089294,543.0,0.009751744,0.010750971,0.39988527,0.02561117,0.1375837,0.012639137,1.2928346,0.019567685
NUCKS1,14094,False,False,14094,0.45535284,65.9860990443093,18868.0,0.26692754,0.29427868,9.272691,0.5938815,7.99899,0.73482776,28.428608,0.4302809
NUDC,1903,False,False,1903,0.047784533,95.40737522926923,1980.0,0.095973656,0.105807744,2.15392,0.13795058,0.80881464,0.07430182,4.9934187,0.07557784
NUDCD1,701,False,False,701,0.017520996,98.30823438555845,726.0,0.011044891,0.012176623,0.22872002,0.01464867,0.028384468,0.0026075412,1.4278183,0.021610728
NUDCD2,3149,False,False,3149,0.081281975,92.40032821700936,3368.0,0.14835937,0.16356124,3.2535534,0.20837803,2.4042132,0.22086322,7.606003,0.115120575
NUDCD3,2401,False,False,2401,0.06120282,94.20552176851047,2536.0,0.09404728,0.103683986,1.7121004,0.10965368,1.078251,0.09905361,11.709271,0.17722555
NUDT1,1547,False,False,1547,0.03931364,96.26653151848635,1629.0,0.05275786,0.058163777,1.4708312,0.094201274,0.30867326,0.028356291,3.5313594,0.053448852
NUDT10,183,False,False,183,0.0044888505,99.55835505357659,186.0,0.005416241,0.0059712245,0.08579972,0.005495154,0.0025169193,0.00023121697,7.7534447,0.11735218
NUDT11,347,False,False,347,0.008519162,99.16256395404962,353.0,0.005844744,0.006443635,0.074456,0.004768631,0.0053045293,0.00048730095,3.504909,0.053048514
NUDT12,190,False,False,190,0.0046819192,99.54146153103581,194.0,0.004390855,0.0048407707,0.09088445,0.005820812,0.003542585,0.00032543982,0.0754779,0.001142395
NUDT12OS,6,False,False,6,0.00016893522,99.98551983782218,7.0,0.0022842374,0.0025182953,0.0025600372,0.0001639609,0.002146126,0.00019715402,0.008763857,0.00013264525
NUDT13,594,False,False,594,0.014842167,98.56646394439618,615.0,0.007129603,0.007860149,0.10314916,0.0066063213,0.009072381,0.000833435,1.187083,0.017967083
NUDT14,745,False,False,745,0.018510474,98.20204652958779,767.0,0.021306923,0.02349017,0.25688788,0.016452717,0.13846491,0.012720089,2.7592587,0.041762732
NUDT15,5,False,False,5,0.00012066802,99.98793319818515,5.0,0.002257895,0.0024892539,0.002441455,0.00015636614,0.0015968514,0.00014669487,0.008488986,0.00012848496
NUDT16,411,False,False,411,0.010305049,99.00810889081959,427.0,0.0073247864,0.008075331,0.077225044,0.004945978,0.06562412,0.0060285646,1.9745345,0.029885547
NUDT16L1,2822,False,False,2822,0.07235254,93.18949705570036,2998.0,0.13725014,0.15131369,1.9213113,0.12305286,1.0342497,0.09501142,14.839566,0.2246041
NUDT17,154,False,False,154,0.0037648422,99.6283425041027,156.0,0.006942311,0.0076536653,0.015142631,0.0009698293,0.12857689,0.011811725,1.680563,0.025436142
NUDT18,408,False,False,408,0.010305049,99.0153489719085,427.0,0.013171607,0.014521255,0.73810005,0.04727257,0.12269487,0.011271373,2.007145,0.03037912
NUDT19,1354,False,False,1354,0.034921326,96.73231006853943,1447.0,0.07160981,0.078947425,0.5237147,0.033541985,1.7461246,0.16040786,0.5700156,0.008627465
NUDT2,1143,False,False,1143,0.02845352,97.24152910512598,1179.0,0.052880272,0.05829873,0.8310008,0.053222522,0.46793365,0.042986758,10.058215,0.152236
NUDT21,635,False,False,635,0.015590308,98.46751616951444,646.0,0.013353653,0.014721955,0.10547717,0.006755422,0.12761734,0.011723577,0.6495401,0.009831107
NUDT22,511,False,False,511,0.012549474,98.76677285452263,520.0,0.0072413953,0.007983395,0.19620252,0.012566044,0.05792275,0.0053210775,0.5375351,0.008135856
NUDT3,3934,False,False,3934,0.10242301,90.50584033207838,4244.0,0.120469235,0.13281329,3.574296,0.2289204,2.9119287,0.26750454,22.114439,0.33471286
NUDT4,10312,False,False,10312,0.32191813,75.11342793705957,13339.0,0.45836508,0.5053321,6.6813183,0.42791367,2.9376817,0.26987034,25.899805,0.39200622
NUDT5,1201,False,False,1201,0.029973935,97.10155420407375,1242.0,0.050507274,0.05568258,0.42575857,0.027268257,0.16253158,0.014930976,2.8221612,0.04271479
NUDT6,104,False,False,104,0.0025822956,99.74901052225118,107.0,0.003998416,0.00440812,0.055704262,0.0035676514,0.011374788,0.0010449458,0.008500835,0.0001286643
NUDT7,280,False,False,280,0.0069263442,99.32425909836857,287.0,0.004670411,0.005148972,0.08268287,0.005295531,0.09164014,0.008418527,3.0938513,0.04682695
NUDT8,562,False,False,562,0.014094025,98.6436914760112,584.0,0.0082000075,0.009040234,0.11917575,0.007632765,0.3186535,0.029273126,0.35812593,0.005420411
NUDT9,2759,False,False,2759,0.07230428,93.34153875856744,2996.0,0.12253842,0.1350945,0.86319023,0.055284135,0.7445931,0.0684021,9.922576,0.15018304
NUF2,1804,False,False,1804,0.045974515,95.6462979052032,1905.0,0.067737766,0.074678615,0.7267935,0.04654843,1.4625266,0.13435511,4.2945995,0.06500087
NUFIP1,1414,False,False,1414,0.035886668,96.58750844676128,1487.0,0.04633726,0.051085282,0.63194495,0.04047373,1.70637,0.1567558,1.0736986,0.016250955
NUFIP2,3581,False,False,3581,0.09660681,91.35775654020658,4003.0,0.10440535,0.11510341,3.105261,0.19888046,1.2051185,0.110708304,16.797628,0.25424033
NUGGC,14,False,False,14,0.00033787044,99.96621295491843,14.0,0.0025145025,0.0027721548,0.002330802,0.00014927922,0.0016381819,0.00015049169,0.00869268,0.00013156795
NUMA1,3367,False,False,3367,0.08678444,91.87421565788203,3596.0,0.17655678,0.19464795,1.6397333,0.10501885,1.0164223,0.0933737,11.651556,0.176352
NUMB,799,False,False,799,0.019789554,98.07172506998745,820.0,0.016635189,0.018339738,0.3930111,0.025170904,0.9308748,0.08551488,12.635896,0.19125046
NUMBL,475,False,False,475,0.0116806645,98.85365382758954,484.0,0.006528473,0.0071974234,0.5062344,0.03242244,0.012870828,0.0011823794,0.98779374,0.014950741
NUP107,1690,False,False,1690,0.042426877,95.92142098658172,1758.0,0.047567073,0.052441105,0.50772256,0.032517746,0.4587099,0.04213942,4.840392,0.07326171
NUP133,2316,False,False,2316,0.060189206,94.41065739936288,2494.0,0.10044023,0.11073199,1.1602645,0.074310645,0.40296954,0.037018824,5.914817,0.08952364
NUP153,533,False,False,533,0.012983879,98.71367892653731,538.0,0.008658094,0.009545259,0.38080457,0.024389122,0.72179484,0.06630774,0.04696259,0.0007108017
NUP155,1655,False,False,1655,0.042089004,96.00588859928565,1744.0,0.061455958,0.067753136,1.0995053,0.07041924,0.12833469,0.011789476,3.5764356,0.0541311
NUP160,1030,False,False,1030,0.02558162,97.51423882614152,1060.0,0.025301397,0.027893942,0.33233964,0.021285122,0.27322522,0.025099855,1.554781,0.02353237
NUP188,1425,False,False,1425,0.035403997,96.5609614827686,1467.0,0.05773945,0.06365581,0.8042894,0.051511757,0.28340802,0.026035298,2.2602897,0.03421059
NUP205,1933,False,False,1933,0.048556812,95.33497441838014,2012.0,0.044122726,0.04864383,2.0140018,0.12898935,0.59169275,0.054355897,9.564898,0.1447694
NUP210,415,False,False,415,0.010280916,98.9984554493677,426.0,0.007812934,0.008613498,0.0037441566,0.00023979937,0.014931317,0.0013716666,1.4643313,0.022163369
NUP210L,556,False,False,556,0.013587219,98.65817163818902,563.0,0.011405798,0.01257451,0.13404728,0.008585231,0.13066064,0.012003149,0.57359904,0.008681702
NUP214,1511,False,False,1511,0.03772082,96.35341249155324,1563.0,0.051537566,0.05681844,0.61373025,0.039307147,1.6832306,0.1546301,2.2561615,0.034148104
NUP35,1393,False,False,1393,0.034921326,96.63818901438363,1447.0,0.06134119,0.0676266,0.6264751,0.04012341,0.24907854,0.022881618,0.70296407,0.010639706
NUP37,1333,False,False,1333,0.03349744,96.7829906361618,1388.0,0.03608141,0.03977855,0.43536165,0.027883299,0.18004957,0.016540267,4.934187,0.07468134
NUP43,1696,False,False,1696,0.042788878,95.9069408244039,1773.0,0.05824197,0.06420983,1.1846175,0.07587036,0.8951946,0.08223712,8.672954,0.1312694
NUP50,2692,False,False,2692,0.06943238,93.50323390288638,2877.0,0.10926164,0.12045731,1.805222,0.11561778,0.5908086,0.05427467,5.0887218,0.077020295
NUP54,632,False,False,632,0.015638575,98.47475625060333,648.0,0.010901846,0.012018921,0.28840446,0.018471237,0.120992705,0.011115003,1.1547463,0.017477648
NUP62,3907,False,False,3907,0.10336422,90.57100106187856,4283.0,0.15317582,0.16887122,2.1397703,0.13704437,1.858075,0.1706922,8.497887,0.12861967
NUP62CL,46,False,False,46,0.0011101458,99.88898542330341,46.0,0.0030736336,0.0033885783,0.0062656454,0.00040129139,0.012871196,0.0011824133,0.0077962507,0.00011800007
NUP85,3050,False,False,3050,0.07959262,92.63925089294334,3298.0,0.087979436,0.096994385,2.233464,0.14304508,1.0884131,0.09998715,15.963685,0.24161817
NUP88,2142,False,False,2142,0.05384207,94.83058210251954,2231.0,0.09456674,0.104256675,1.6395748,0.105008684,3.0497925,0.2801694,2.9085164,0.044021823
NUP93,2602,False,False,2602,0.066922486,93.72043633555363,2773.0,0.13774788,0.15186243,2.490605,0.15951404,0.51245344,0.04707657,7.522283,0.113853425
NUP98,584,False,False,584,0.014552563,98.59059754802587,603.0,0.014264569,0.015726209,0.24646449,0.015785135,0.026278436,0.0024140705,0.19086479,0.0028888318
NUPL1,459,False,False,459,0.011391061,98.89226759339704,472.0,0.009915391,0.010931386,0.19504276,0.012491766,1.4073478,0.1292861,1.1356567,0.01718872
NUPL2,444,False,False,444,0.01098079,98.92846799884158,455.0,0.00864168,0.009527163,0.13044724,0.008354662,0.0084521305,0.00077645556,0.71012056,0.010748022
NUPR1,206,False,False,206,0.0056231297,99.50284776522831,233.0,0.004032185,0.0044453484,0.023115728,0.0014804767,0.0027878324,0.00025610445,0.008547687,0.00012937344
NUPR1L,61,False,False,61,0.0014962835,99.85278501785886,62.0,0.003206596,0.0035351648,0.10698234,0.0068518226,0.0015963933,0.00014665279,0.0076296874,0.00011547905
NUS1,2689,False,False,2689,0.068925574,93.51047398397529,2856.0,0.10095117,0.11129529,1.6496665,0.10565503,2.1103365,0.19386622,7.381131,0.11171703
NUSAP1,3734,False,False,3734,0.098754704,90.98851240467226,4092.0,0.19916944,0.21957764,2.2922387,0.14680938,1.0119076,0.09295896,9.11235,0.13791987
NUTF2,598,False,False,598,0.014745632,98.5568105029443,611.0,0.007766705,0.008562532,0.23865312,0.0152848475,1.3186378,0.12113676,5.67405,0.08587953
NVL,1580,False,False,1580,0.039941113,96.18689062650834,1655.0,0.043214094,0.047642093,0.8945002,0.05728942,0.6512465,0.059826806,8.414493,0.12735745
NWD1,17,False,False,17,0.00041027126,99.95897287382952,17.0,0.0026702087,0.002943816,0.002293083,0.00014686346,0.005509402,0.00050612167,0.008790726,0.00013305194
NWD2,19,False,False,19,0.00050680566,99.95414615310358,21.0,0.0027652204,0.0030485631,0.0037450772,0.00023985832,0.0024811584,0.0002279318,0.00769276,0.00011643368
NXF1,4299,False,False,4299,0.11200406,89.62496379959455,4641.0,0.17385727,0.19167183,3.0431747,0.19490406,3.5665367,0.32764015,21.461452,0.32482958
NXF2,22,False,False,22,0.00053093926,99.94690607201467,22.0,0.0026857643,0.0029609653,0.0049761343,0.00031870295,0.0015528001,0.00014264809,0.008878301,0.00013437743
NXF3,3,False,False,3,7.240081e-05,99.99275991891109,3.0,0.0022528213,0.00248366,0.0018781236,0.00012028686,0.0016435373,0.00015098369,0.029542305,0.00044713725
NXN,3807,False,False,3807,0.10010619,90.8123370981755,4148.0,0.20432895,0.22526585,2.1469293,0.13750286,1.1127678,0.10222449,24.197575,0.36624214
NXNL2,344,False,False,344,0.0085915625,99.16980403513853,356.0,0.028698923,0.031639602,0.08264079,0.005292836,0.024894219,0.0022869091,0.027619254,0.00041803092
NXPE2,616,False,False,616,0.01614538,98.51337001641085,669.0,0.025328394,0.027923707,0.0039472436,0.0002528063,0.0023939055,0.0002199163,0.008839575,0.00013379128
NXPE3,231,False,False,231,0.0058161984,99.44251375615407,241.0,0.0069388873,0.007649891,0.053408623,0.0034206242,0.032999426,0.0030314946,0.42706338,0.006463813
NXPE4,250,False,False,250,0.0061540687,99.39665990925765,255.0,0.00410706,0.004527896,0.14800638,0.00947926,0.0038582257,0.0003544362,2.6596427,0.04025499
NXPH1,46,False,False,46,0.0011342794,99.88898542330341,47.0,0.0029734145,0.0032780902,0.021871114,0.0014007638,0.0023005644,0.00021134151,0.0088541405,0.00013401175
NXPH2,4,False,False,4,9.6534415e-05,99.99034655854813,4.0,0.0022655877,0.0024977345,0.0019188038,0.00012289228,0.0016053575,0.00014747628,0.008796611,0.00013314102
NXPH3,97,False,False,97,0.0024857612,99.76590404479197,103.0,0.0039428077,0.0043468135,0.0038855404,0.00024885446,0.002895806,0.00026602342,0.00878037,0.00013289518
